OSD.flyTime [s],CUSTOM.updateTime,OSD.latitude,OSD.longitude,OSD.altitude [m],OSD.speed [m/s],OSD.vSpeed [m/s],OSD.heading,BATTERY.chargeLevel [%],BATTERY.temperature [°C],OSD.flycState
2391,2024-01-15T10:39:51Z,51.50935,-0.1269636,49.22,4.71,-0.117,135,99.1,32.5,AutoFlight
2392,2024-01-15T10:39:52Z,51.5093333,-0.1269728,49.2,5.3,0.056,135,99.1,32.3,AutoFlight
2393,2024-01-15T10:39:53Z,51.5093167,-0.1269823,50.94,5.08,-0.071,135,99.1,32.0,AutoFlight
2394,2024-01-15T10:39:54Z,51.5093,-0.126992,50.53,4.62,0.091,135,99.1,32.1,AutoFlight
2395,2024-01-15T10:39:55Z,51.5092833,-0.127002,50.49,5.04,-0.078,135,99.1,33.0,AutoFlight
2396,2024-01-15T10:39:56Z,51.5092667,-0.1270121,49.81,5.09,-0.053,135,99.1,31.8,AutoFlight
2397,2024-01-15T10:39:57Z,51.50925,-0.1270225,50.08,4.85,-0.006,135,99.1,32.2,AutoFlight
2398,2024-01-15T10:39:58Z,51.5092333,-0.1270331,49.57,5.3,0.06,135,99.1,31.1,AutoFlight
2399,2024-01-15T10:39:59Z,51.5092167,-0.1270439,49.27,4.89,-0.098,135,99.1,31.8,AutoFlight
2400,2024-01-15T10:40:00Z,51.5074,-0.1270549,50.52,5.15,-0.161,90,99.1,31.5,AutoFlight
2401,2024-01-15T10:40:01Z,51.5074167,-0.1270661,50.2,4.91,0.082,90,99.1,31.8,AutoFlight
2402,2024-01-15T10:40:02Z,51.5074333,-0.1270775,50.03,4.74,-0.028,90,99.1,32.4,AutoFlight
2403,2024-01-15T10:40:03Z,51.50745,-0.1270892,50.31,4.67,0.104,90,99.1,32.0,AutoFlight
2404,2024-01-15T10:40:04Z,51.5074667,-0.127101,50.35,5.13,-0.046,90,99.1,32.5,AutoFlight
2405,2024-01-15T10:40:05Z,51.5074833,-0.127113,49.42,4.89,-0.122,90,99.1,31.3,AutoFlight
2406,2024-01-15T10:40:06Z,51.5075,-0.1271252,51.76,4.95,-0.041,90,99.1,33.0,AutoFlight
2407,2024-01-15T10:40:07Z,51.5075167,-0.1271376,48.61,5.37,0.025,90,99.1,31.9,AutoFlight
2408,2024-01-15T10:40:08Z,51.5075333,-0.1271502,49.81,4.91,0.149,90,99.1,32.5,AutoFlight
2409,2024-01-15T10:40:09Z,51.50755,-0.1271629,49.89,4.76,0.002,90,99.1,31.5,AutoFlight
2410,2024-01-15T10:40:10Z,51.5075667,-0.1271759,49.35,4.91,-0.076,90,99.1,31.6,AutoFlight
2411,2024-01-15T10:40:11Z,51.5075833,-0.127189,49.71,4.69,0.152,90,99.1,30.9,AutoFlight
2412,2024-01-15T10:40:12Z,51.5076,-0.1272022,50.56,5.2,-0.018,90,99.1,31.9,AutoFlight
2413,2024-01-15T10:40:13Z,51.5076167,-0.1272157,50.11,5.01,0.07,90,99.1,32.2,AutoFlight
2414,2024-01-15T10:40:14Z,51.5076333,-0.1272293,49.67,4.7,0.031,90,99.1,32.2,AutoFlight
2415,2024-01-15T10:40:15Z,51.50765,-0.1272431,50.63,4.83,0.248,90,99.1,31.0,AutoFlight
2416,2024-01-15T10:40:16Z,51.5076667,-0.127257,51.47,4.76,-0.011,90,99.1,32.8,AutoFlight
2417,2024-01-15T10:40:17Z,51.5076833,-0.127271,51.49,5.47,0.08,90,99.1,32.1,AutoFlight
2418,2024-01-15T10:40:18Z,51.5077,-0.1272853,48.89,4.64,-0.008,90,99.1,32.2,AutoFlight
2419,2024-01-15T10:40:19Z,51.5077167,-0.1272996,50.58,5.25,0.14,90,99.1,32.6,AutoFlight
2420,2024-01-15T10:40:20Z,51.5077333,-0.1273141,50.03,4.37,0.101,90,99.1,31.7,AutoFlight
2421,2024-01-15T10:40:21Z,51.50775,-0.1273288,49.61,5.05,-0.129,90,99.1,31.7,AutoFlight
2422,2024-01-15T10:40:22Z,51.5077667,-0.1273435,48.84,4.3,-0.071,90,99.1,32.5,AutoFlight
2423,2024-01-15T10:40:23Z,51.5077833,-0.1273584,50.09,5.23,-0.012,90,99.1,32.0,AutoFlight
2424,2024-01-15T10:40:24Z,51.5078,-0.1273734,48.48,4.78,-0.088,90,99.1,31.1,AutoFlight
2425,2024-01-15T10:40:25Z,51.5078167,-0.1273886,50.09,5.12,0.035,90,99.1,31.7,AutoFlight
2426,2024-01-15T10:40:26Z,51.5078333,-0.1274038,50.56,5.02,0.027,90,99.1,31.5,AutoFlight
2427,2024-01-15T10:40:27Z,51.50785,-0.1274192,50.43,5.13,-0.103,90,99.1,31.4,AutoFlight
2428,2024-01-15T10:40:28Z,51.5078667,-0.1274346,50.85,4.61,-0.042,90,99.1,32.2,AutoFlight
2429,2024-01-15T10:40:29Z,51.5078833,-0.1274502,50.54,5.29,0.06,90,99.1,31.5,AutoFlight
2430,2024-01-15T10:40:30Z,51.5079,-0.1274658,48.58,5.62,0.081,90,99.1,31.3,AutoFlight
2431,2024-01-15T10:40:31Z,51.5079167,-0.1274816,50.1,4.81,-0.01,90,99.1,32.0,AutoFlight
2432,2024-01-15T10:40:32Z,51.5079333,-0.1274974,49.43,5.57,-0.034,90,99.1,31.5,AutoFlight
2433,2024-01-15T10:40:33Z,51.50795,-0.1275134,50.94,4.65,0.013,90,99.1,32.7,AutoFlight
2434,2024-01-15T10:40:34Z,51.5079667,-0.1275294,50.07,5.07,-0.058,90,99.1,31.2,AutoFlight
2435,2024-01-15T10:40:35Z,51.5079833,-0.1275455,49.82,5.68,0.092,90,99.1,31.9,AutoFlight
2436,2024-01-15T10:40:36Z,51.508,-0.1275616,50.55,5.29,-0.033,90,99.1,31.6,AutoFlight
2437,2024-01-15T10:40:37Z,51.5080167,-0.1275778,49.95,5.13,-0.097,90,99.1,31.0,AutoFlight
2438,2024-01-15T10:40:38Z,51.5080333,-0.1275941,49.41,5.12,-0.11,90,99.1,32.0,AutoFlight
2439,2024-01-15T10:40:39Z,51.50805,-0.1276104,49.08,4.94,-0.138,90,99.1,31.9,AutoFlight
2440,2024-01-15T10:40:40Z,51.5080667,-0.1276268,48.77,4.4,0.006,90,99.1,31.7,AutoFlight
2441,2024-01-15T10:40:41Z,51.5080833,-0.1276433,50.61,5.05,0.042,90,99.1,31.7,AutoFlight
2442,2024-01-15T10:40:42Z,51.5081,-0.1276598,50.16,5.41,-0.021,90,99.1,31.1,AutoFlight
2443,2024-01-15T10:40:43Z,51.5081167,-0.1276763,51.05,5.29,0.057,90,99.1,31.3,AutoFlight
2444,2024-01-15T10:40:44Z,51.5081333,-0.1276928,50.39,5.51,-0.047,90,99.1,31.9,AutoFlight
2445,2024-01-15T10:40:45Z,51.50815,-0.1277094,48.93,4.72,0.098,90,99.1,31.8,AutoFlight
2446,2024-01-15T10:40:46Z,51.5081667,-0.127726,49.72,4.67,-0.074,90,99.1,32.5,AutoFlight
2447,2024-01-15T10:40:47Z,51.5081833,-0.1277427,50.05,5.26,0.058,90,99.1,31.6,AutoFlight
2448,2024-01-15T10:40:48Z,51.5082,-0.1277593,50.36,4.9,0.113,90,99.1,31.5,AutoFlight
2449,2024-01-15T10:40:49Z,51.5082167,-0.127776,49.75,5.16,-0.003,90,99.1,31.7,AutoFlight
2450,2024-01-15T10:40:50Z,51.5082333,-0.1277926,49.33,4.47,-0.219,90,99.1,30.7,AutoFlight
2451,2024-01-15T10:40:51Z,51.50825,-0.1278093,49.2,4.83,0.001,90,99.1,31.7,AutoFlight
2452,2024-01-15T10:40:52Z,51.5082667,-0.127826,50.43,4.65,0.19,90,99.1,31.4,AutoFlight
2453,2024-01-15T10:40:53Z,51.5082833,-0.1278426,49.52,4.97,0.027,90,99.1,31.6,AutoFlight
2454,2024-01-15T10:40:54Z,51.5083,-0.1278593,49.56,5.46,-0.156,90,99.1,31.6,AutoFlight
2455,2024-01-15T10:40:55Z,51.5083167,-0.1278759,50.62,4.99,-0.095,90,99.1,31.4,AutoFlight
2456,2024-01-15T10:40:56Z,51.5083333,-0.1278925,50.74,5.02,-0.052,90,99.1,30.3,AutoFlight
2457,2024-01-15T10:40:57Z,51.50835,-0.1279091,50.24,4.42,0.11,90,99.1,31.0,AutoFlight
2458,2024-01-15T10:40:58Z,51.5083667,-0.1279256,50.92,5.3,-0.003,90,99.1,31.2,AutoFlight
2459,2024-01-15T10:40:59Z,51.5083833,-0.1279421,51.56,4.92,-0.03,90,99.1,31.1,AutoFlight
2460,2024-01-15T10:41:00Z,51.5084,-0.1279586,49.4,5.0,-0.015,90,99.1,30.0,AutoFlight
2461,2024-01-15T10:41:01Z,51.5084167,-0.1279751,49.16,5.38,0.086,90,99.1,32.5,AutoFlight
2462,2024-01-15T10:41:02Z,51.5084333,-0.1279914,48.66,4.4,0.108,90,99.1,30.8,AutoFlight
2463,2024-01-15T10:41:03Z,51.50845,-0.1280078,50.7,4.81,0.118,90,99.1,31.1,AutoFlight
2464,2024-01-15T10:41:04Z,51.5084667,-0.128024,49.88,5.45,0.076,90,99.1,30.9,AutoFlight
2465,2024-01-15T10:41:05Z,51.5084833,-0.1280403,47.78,5.48,-0.011,90,99.1,31.4,AutoFlight
2466,2024-01-15T10:41:06Z,51.5085,-0.1280564,49.27,4.97,-0.081,90,99.1,30.9,AutoFlight
2467,2024-01-15T10:41:07Z,51.5085167,-0.1280725,47.98,5.22,0.022,90,99.1,30.8,AutoFlight
2468,2024-01-15T10:41:08Z,51.5085333,-0.1280885,50.92,4.93,-0.044,90,99.1,30.7,AutoFlight
2469,2024-01-15T10:41:09Z,51.50855,-0.1281044,51.22,5.63,-0.105,90,99.1,30.7,AutoFlight
2470,2024-01-15T10:41:10Z,51.5085667,-0.1281202,49.78,5.23,0.005,90,99.1,31.1,AutoFlight
2471,2024-01-15T10:41:11Z,51.5085833,-0.128136,50.63,5.06,-0.028,90,99.1,31.1,AutoFlight
2472,2024-01-15T10:41:12Z,51.5086,-0.1281516,49.71,5.3,-0.002,90,99.1,31.1,AutoFlight
2473,2024-01-15T10:41:13Z,51.5086167,-0.1281672,49.99,5.28,-0.041,90,99.1,32.1,AutoFlight
2474,2024-01-15T10:41:14Z,51.5086333,-0.1281826,49.31,4.56,0.024,90,99.1,31.3,AutoFlight
2475,2024-01-15T10:41:15Z,51.50865,-0.128198,49.66,5.99,0.044,90,99.0,31.7,AutoFlight
2476,2024-01-15T10:41:16Z,51.5086667,-0.1282132,50.49,5.1,-0.092,90,99.0,31.2,AutoFlight
2477,2024-01-15T10:41:17Z,51.5086833,-0.1282283,50.43,4.6,-0.231,90,99.0,31.7,AutoFlight
2478,2024-01-15T10:41:18Z,51.5087,-0.1282433,50.51,5.14,-0.028,90,99.0,31.5,AutoFlight
2479,2024-01-15T10:41:19Z,51.5087167,-0.1282582,48.89,4.82,-0.058,90,99.0,31.6,AutoFlight
2480,2024-01-15T10:41:20Z,51.5087333,-0.1282729,49.78,4.82,0.084,90,99.0,31.5,AutoFlight
2481,2024-01-15T10:41:21Z,51.50875,-0.1282876,49.89,5.12,-0.129,90,99.0,30.7,AutoFlight
2482,2024-01-15T10:41:22Z,51.5087667,-0.128302,49.26,4.92,0.076,90,99.0,30.6,AutoFlight
2483,2024-01-15T10:41:23Z,51.5087833,-0.1283164,50.56,5.25,-0.09,90,99.0,32.1,AutoFlight
2484,2024-01-15T10:41:24Z,51.5088,-0.1283306,49.79,4.67,-0.094,90,99.0,31.2,AutoFlight
2485,2024-01-15T10:41:25Z,51.5088167,-0.1283446,49.84,5.04,-0.234,90,99.0,30.5,AutoFlight
2486,2024-01-15T10:41:26Z,51.5088333,-0.1283585,48.82,5.24,-0.064,90,99.0,30.7,AutoFlight
2487,2024-01-15T10:41:27Z,51.50885,-0.1283723,50.04,5.36,0.087,90,99.0,31.4,AutoFlight
2488,2024-01-15T10:41:28Z,51.5088667,-0.1283859,49.39,4.9,0.003,90,99.0,30.4,AutoFlight
2489,2024-01-15T10:41:29Z,51.5088833,-0.1283993,49.93,5.02,0.072,90,99.0,30.0,AutoFlight
2490,2024-01-15T10:41:30Z,51.5089,-0.1284126,49.74,5.02,0.177,90,99.0,31.2,AutoFlight
2491,2024-01-15T10:41:31Z,51.5089167,-0.1284256,49.58,4.78,0.068,90,99.0,31.1,AutoFlight
2492,2024-01-15T10:41:32Z,51.5089333,-0.1284386,49.29,5.03,0.152,90,99.0,31.2,AutoFlight
2493,2024-01-15T10:41:33Z,51.50895,-0.1284513,49.4,4.56,0.064,90,99.0,31.0,AutoFlight
2494,2024-01-15T10:41:34Z,51.5089667,-0.1284639,50.81,5.39,-0.071,90,99.0,30.9,AutoFlight
2495,2024-01-15T10:41:35Z,51.5089833,-0.1284762,49.3,4.48,-0.027,90,99.0,31.2,AutoFlight
2496,2024-01-15T10:41:36Z,51.509,-0.1284884,50.09,5.0,-0.152,90,99.0,30.9,AutoFlight
2497,2024-01-15T10:41:37Z,51.5090167,-0.1285004,50.01,5.0,-0.04,90,99.0,30.7,AutoFlight
2498,2024-01-15T10:41:38Z,51.5090333,-0.1285122,50.44,5.12,-0.187,90,99.0,30.9,AutoFlight
2499,2024-01-15T10:41:39Z,51.50905,-0.1285238,49.75,5.04,0.073,90,99.0,31.1,AutoFlight
2500,2024-01-15T10:41:40Z,51.5090667,-0.1285352,51.47,4.94,0.069,90,99.0,30.2,AutoFlight
2501,2024-01-15T10:41:41Z,51.5090833,-0.1285464,50.53,4.59,0.088,90,99.0,30.2,AutoFlight
2502,2024-01-15T10:41:42Z,51.5091,-0.1285574,48.96,5.18,0.074,90,99.0,31.6,AutoFlight
2503,2024-01-15T10:41:43Z,51.5091167,-0.1285682,49.73,4.85,-0.007,90,99.0,30.1,AutoFlight
2504,2024-01-15T10:41:44Z,51.5091333,-0.1285787,49.35,5.04,-0.125,90,99.0,29.6,AutoFlight
2505,2024-01-15T10:41:45Z,51.50915,-0.1285891,48.81,5.02,-0.12,90,99.0,31.2,AutoFlight
2506,2024-01-15T10:41:46Z,51.5091667,-0.1285992,50.65,5.19,-0.021,90,99.0,30.7,AutoFlight
2507,2024-01-15T10:41:47Z,51.5091833,-0.1286091,49.01,5.1,0.085,90,99.0,30.7,AutoFlight
2508,2024-01-15T10:41:48Z,51.5092,-0.1286188,48.96,4.5,-0.022,90,99.0,30.6,AutoFlight
2509,2024-01-15T10:41:49Z,51.5092167,-0.1286282,51.71,4.58,-0.157,90,99.0,30.8,AutoFlight
2510,2024-01-15T10:41:50Z,51.5092333,-0.1286375,49.62,5.84,-0.123,90,99.0,31.4,AutoFlight
2511,2024-01-15T10:41:51Z,51.50925,-0.1286465,49.26,4.99,-0.027,90,99.0,30.1,AutoFlight
2512,2024-01-15T10:41:52Z,51.5092667,-0.1286552,51.08,5.17,-0.095,90,99.0,31.2,AutoFlight
2513,2024-01-15T10:41:53Z,51.5092833,-0.1286637,49.33,5.4,0.018,90,99.0,30.2,AutoFlight
2514,2024-01-15T10:41:54Z,51.5093,-0.128672,50.05,4.75,-0.175,90,99.0,31.3,AutoFlight
2515,2024-01-15T10:41:55Z,51.5093167,-0.12868,49.52,4.77,-0.144,90,99.0,30.7,AutoFlight
2516,2024-01-15T10:41:56Z,51.5093333,-0.1286878,48.37,4.68,0.019,90,99.0,29.9,AutoFlight
2517,2024-01-15T10:41:57Z,51.50935,-0.1286954,50.49,5.19,0.089,90,99.0,30.4,AutoFlight
2518,2024-01-15T10:41:58Z,51.5093667,-0.1287027,49.4,4.79,0.188,90,99.0,30.8,AutoFlight
2519,2024-01-15T10:41:59Z,51.5093833,-0.1287097,50.19,5.11,0.183,90,99.0,31.2,AutoFlight
2520,2024-01-15T10:42:00Z,51.5096,-0.1287165,48.66,5.07,0.181,95,99.0,30.4,AutoFlight
2521,2024-01-15T10:42:01Z,51.5095833,-0.1287231,49.94,4.78,0.05,95,99.0,30.3,AutoFlight
2522,2024-01-15T10:42:02Z,51.5095667,-0.1287293,51.05,4.68,-0.032,95,99.0,30.6,AutoFlight
2523,2024-01-15T10:42:03Z,51.50955,-0.1287354,49.7,4.9,0.022,95,99.0,30.3,AutoFlight
2524,2024-01-15T10:42:04Z,51.5095333,-0.1287411,50.09,4.59,0.122,95,99.0,29.5,AutoFlight
2525,2024-01-15T10:42:05Z,51.5095167,-0.1287466,49.46,5.42,-0.216,95,99.0,31.5,AutoFlight
2526,2024-01-15T10:42:06Z,51.5095,-0.1287519,49.52,4.91,-0.002,95,99.0,30.9,AutoFlight
2527,2024-01-15T10:42:07Z,51.5094833,-0.1287569,49.88,5.2,0.096,95,99.0,31.2,AutoFlight
2528,2024-01-15T10:42:08Z,51.5094667,-0.1287616,50.19,4.82,-0.123,95,99.0,30.0,AutoFlight
2529,2024-01-15T10:42:09Z,51.50945,-0.128766,49.74,4.82,0.078,95,99.0,29.4,AutoFlight
2530,2024-01-15T10:42:10Z,51.5094333,-0.1287702,49.48,5.24,-0.037,95,99.0,30.3,AutoFlight
2531,2024-01-15T10:42:11Z,51.5094167,-0.1287741,50.51,5.45,0.122,95,99.0,30.0,AutoFlight
2532,2024-01-15T10:42:12Z,51.5094,-0.1287777,48.49,5.01,-0.102,95,99.0,30.1,AutoFlight
2533,2024-01-15T10:42:13Z,51.5093833,-0.1287811,49.34,5.33,-0.051,95,99.0,30.2,AutoFlight
2534,2024-01-15T10:42:14Z,51.5093667,-0.1287842,50.77,5.13,-0.027,95,99.0,30.4,AutoFlight
2535,2024-01-15T10:42:15Z,51.50935,-0.128787,51.23,5.25,-0.015,95,99.0,30.5,AutoFlight
2536,2024-01-15T10:42:16Z,51.5093333,-0.1287895,50.13,5.4,-0.035,95,99.0,30.6,AutoFlight
2537,2024-01-15T10:42:17Z,51.5093167,-0.1287918,51.68,4.75,-0.001,95,99.0,31.0,AutoFlight
2538,2024-01-15T10:42:18Z,51.5093,-0.1287938,51.48,5.25,0.039,95,99.0,30.2,AutoFlight
2539,2024-01-15T10:42:19Z,51.5092833,-0.1287955,48.61,4.73,0.107,95,99.0,30.0,AutoFlight
2540,2024-01-15T10:42:20Z,51.5092667,-0.1287969,49.78,5.06,-0.016,95,99.0,30.0,AutoFlight
2541,2024-01-15T10:42:21Z,51.50925,-0.1287981,48.24,5.12,-0.002,95,99.0,30.3,AutoFlight
2542,2024-01-15T10:42:22Z,51.5092333,-0.128799,49.67,5.2,-0.086,95,99.0,30.9,AutoFlight
2543,2024-01-15T10:42:23Z,51.5092167,-0.1287996,50.65,5.29,-0.023,95,99.0,29.1,AutoFlight
2544,2024-01-15T10:42:24Z,51.5092,-0.1287999,49.15,4.47,0.004,95,99.0,30.4,AutoFlight
2545,2024-01-15T10:42:25Z,51.5091833,-0.1288,51.64,4.79,-0.049,95,99.0,29.3,AutoFlight
2546,2024-01-15T10:42:26Z,51.5091667,-0.1287998,52.2,5.19,0.128,95,99.0,29.9,AutoFlight
2547,2024-01-15T10:42:27Z,51.50915,-0.1287993,49.75,4.92,-0.23,95,99.0,29.7,AutoFlight
2548,2024-01-15T10:42:28Z,51.5091333,-0.1287985,49.97,5.09,0.116,95,99.0,30.2,AutoFlight
2549,2024-01-15T10:42:29Z,51.5091167,-0.1287974,49.5,4.74,-0.064,95,99.0,31.0,AutoFlight
2550,2024-01-15T10:42:30Z,51.5091,-0.1287961,50.16,4.99,0.162,95,99.0,30.4,AutoFlight
2551,2024-01-15T10:42:31Z,51.5090833,-0.1287945,50.37,4.66,0.097,95,99.0,29.5,AutoFlight
2552,2024-01-15T10:42:32Z,51.5090667,-0.1287926,49.92,4.62,0.161,95,99.0,30.3,AutoFlight
2553,2024-01-15T10:42:33Z,51.50905,-0.1287904,49.72,4.7,-0.049,95,99.0,30.2,AutoFlight
2554,2024-01-15T10:42:34Z,51.5090333,-0.128788,48.42,5.24,0.095,95,99.0,30.0,AutoFlight
2555,2024-01-15T10:42:35Z,51.5090167,-0.1287853,50.3,5.3,0.068,95,99.0,30.1,AutoFlight
2556,2024-01-15T10:42:36Z,51.509,-0.1287823,49.51,4.89,-0.003,95,99.0,29.0,AutoFlight
2557,2024-01-15T10:42:37Z,51.5089833,-0.128779,50.28,4.63,0.017,95,99.0,30.0,AutoFlight
2558,2024-01-15T10:42:38Z,51.5089667,-0.1287755,49.72,4.46,0.046,95,99.0,30.1,AutoFlight
2559,2024-01-15T10:42:39Z,51.50895,-0.1287717,50.1,5.08,-0.086,95,99.0,30.6,AutoFlight
2560,2024-01-15T10:42:40Z,51.5089333,-0.1287676,50.02,5.25,-0.09,95,99.0,29.6,AutoFlight
2561,2024-01-15T10:42:41Z,51.5089167,-0.1287633,50.23,5.08,-0.0,95,99.0,30.6,AutoFlight
2562,2024-01-15T10:42:42Z,51.5089,-0.1287587,48.7,5.02,-0.138,95,99.0,30.8,AutoFlight
2563,2024-01-15T10:42:43Z,51.5088833,-0.1287538,50.23,5.47,0.162,95,99.0,29.6,AutoFlight
2564,2024-01-15T10:42:44Z,51.5088667,-0.1287487,49.69,5.42,-0.078,95,99.0,29.8,AutoFlight
2565,2024-01-15T10:42:45Z,51.50885,-0.1287433,49.69,4.66,0.203,95,99.0,30.2,AutoFlight
2566,2024-01-15T10:42:46Z,51.5088333,-0.1287376,49.69,4.6,-0.013,95,99.0,30.2,AutoFlight
2567,2024-01-15T10:42:47Z,51.5088167,-0.1287317,51.42,5.62,0.02,95,99.0,30.7,AutoFlight
2568,2024-01-15T10:42:48Z,51.5088,-0.1287255,50.19,5.28,0.022,95,99.0,29.6,AutoFlight
2569,2024-01-15T10:42:49Z,51.5087833,-0.128719,51.23,4.94,-0.065,95,99.0,29.4,AutoFlight
2570,2024-01-15T10:42:50Z,51.5087667,-0.1287123,50.71,5.23,0.079,95,99.0,29.9,AutoFlight
2571,2024-01-15T10:42:51Z,51.50875,-0.1287054,48.88,5.37,0.07,95,99.0,30.0,AutoFlight
2572,2024-01-15T10:42:52Z,51.5087333,-0.1286982,49.28,4.78,0.064,95,99.0,29.4,AutoFlight
2573,2024-01-15T10:42:53Z,51.5087167,-0.1286907,50.52,5.06,0.043,95,99.0,30.3,AutoFlight
2574,2024-01-15T10:42:54Z,51.5087,-0.128683,50.65,5.08,-0.089,95,99.0,29.6,AutoFlight
2575,2024-01-15T10:42:55Z,51.5086833,-0.1286751,51.08,5.07,0.177,95,99.0,29.0,AutoFlight
2576,2024-01-15T10:42:56Z,51.5086667,-0.1286669,51.22,4.7,-0.142,95,99.0,29.3,AutoFlight
2577,2024-01-15T10:42:57Z,51.50865,-0.1286585,49.19,5.47,-0.097,95,99.0,29.9,AutoFlight
2578,2024-01-15T10:42:58Z,51.5086333,-0.1286498,49.83,4.51,0.045,95,99.0,29.8,AutoFlight
2579,2024-01-15T10:42:59Z,51.5086167,-0.1286409,49.02,5.31,-0.086,95,99.0,28.8,AutoFlight
2580,2024-01-15T10:43:00Z,51.5086,-0.1286318,50.83,4.87,-0.116,95,99.0,29.4,AutoFlight
2581,2024-01-15T10:43:01Z,51.5085833,-0.1286224,49.58,2.98,-0.417,95,99.0,29.4,GoHome
2582,2024-01-15T10:43:02Z,51.5085667,-0.1286128,49.17,2.95,-0.417,95,99.0,29.6,GoHome
2583,2024-01-15T10:43:03Z,51.50855,-0.128603,48.75,2.92,-0.417,95,99.0,29.0,GoHome
2584,2024-01-15T10:43:04Z,51.5085333,-0.1285929,48.33,2.9,-0.417,95,99.0,30.2,GoHome
2585,2024-01-15T10:43:05Z,51.5085167,-0.1285827,47.92,2.88,-0.417,95,99.0,29.8,GoHome
2586,2024-01-15T10:43:06Z,51.5085,-0.1285722,47.5,2.85,-0.417,95,99.0,29.5,GoHome
2587,2024-01-15T10:43:07Z,51.5084833,-0.1285615,47.08,2.83,-0.417,95,99.0,30.5,GoHome
2588,2024-01-15T10:43:08Z,51.5084667,-0.1285506,46.67,2.8,-0.417,95,99.0,29.6,GoHome
2589,2024-01-15T10:43:09Z,51.50845,-0.1285395,46.25,2.78,-0.417,95,99.0,29.7,GoHome
2590,2024-01-15T10:43:10Z,51.5084333,-0.1285282,45.83,2.75,-0.417,95,99.0,29.5,GoHome
2591,2024-01-15T10:43:11Z,51.5084167,-0.1285166,45.42,2.73,-0.417,95,99.0,29.5,GoHome
2592,2024-01-15T10:43:12Z,51.5084,-0.1285049,45.0,2.7,-0.417,95,99.0,30.1,GoHome
2593,2024-01-15T10:43:13Z,51.5083833,-0.128493,44.58,2.68,-0.417,95,99.0,29.2,GoHome
2594,2024-01-15T10:43:14Z,51.5083667,-0.1284809,44.17,2.65,-0.417,95,99.0,29.9,GoHome
2595,2024-01-15T10:43:15Z,51.50835,-0.1284686,43.75,2.62,-0.417,95,99.0,29.1,GoHome
2596,2024-01-15T10:43:16Z,51.5083333,-0.1284561,43.33,2.6,-0.417,95,99.0,29.1,GoHome
2597,2024-01-15T10:43:17Z,51.5083167,-0.1284434,42.92,2.57,-0.417,95,99.0,29.0,GoHome
2598,2024-01-15T10:43:18Z,51.5083,-0.1284306,42.5,2.55,-0.417,95,99.0,28.7,GoHome
2599,2024-01-15T10:43:19Z,51.5082833,-0.1284176,42.08,2.52,-0.417,95,99.0,29.7,GoHome
2600,2024-01-15T10:43:20Z,51.5082667,-0.1284044,41.67,2.5,-0.417,95,99.0,28.8,GoHome
2601,2024-01-15T10:43:21Z,51.50825,-0.128391,41.25,2.47,-0.417,95,99.0,29.8,GoHome
2602,2024-01-15T10:43:22Z,51.5082333,-0.1283775,40.83,2.45,-0.417,95,99.0,29.8,GoHome
2603,2024-01-15T10:43:23Z,51.5082167,-0.1283638,40.42,2.42,-0.417,95,99.0,29.2,GoHome
2604,2024-01-15T10:43:24Z,51.5082,-0.1283499,40.0,2.4,-0.417,95,99.0,29.7,GoHome
2605,2024-01-15T10:43:25Z,51.5081833,-0.1283359,39.58,2.38,-0.417,95,99.0,29.6,GoHome
2606,2024-01-15T10:43:26Z,51.5081667,-0.1283218,39.17,2.35,-0.417,95,99.0,29.8,GoHome
2607,2024-01-15T10:43:27Z,51.50815,-0.1283075,38.75,2.33,-0.417,95,99.0,28.8,GoHome
2608,2024-01-15T10:43:28Z,51.5081333,-0.1282931,38.33,2.3,-0.417,95,99.0,29.5,GoHome
2609,2024-01-15T10:43:29Z,51.5081167,-0.1282785,37.92,2.27,-0.417,95,99.0,29.8,GoHome
2610,2024-01-15T10:43:30Z,51.5081,-0.1282638,37.5,2.25,-0.417,95,99.0,29.1,GoHome
2611,2024-01-15T10:43:31Z,51.5080833,-0.128249,37.08,2.23,-0.417,95,99.0,29.4,GoHome
2612,2024-01-15T10:43:32Z,51.5080667,-0.128234,36.67,2.2,-0.417,95,99.0,28.9,GoHome
2613,2024-01-15T10:43:33Z,51.50805,-0.128219,36.25,2.17,-0.417,95,99.0,30.3,GoHome
2614,2024-01-15T10:43:34Z,51.5080333,-0.1282038,35.83,2.15,-0.417,95,99.0,29.6,GoHome
2615,2024-01-15T10:43:35Z,51.5080167,-0.1281885,35.42,2.12,-0.417,95,99.0,29.1,GoHome
2616,2024-01-15T10:43:36Z,51.508,-0.1281731,35.0,2.1,-0.417,95,99.0,29.8,GoHome
2617,2024-01-15T10:43:37Z,51.5079833,-0.1281575,34.58,2.08,-0.417,95,99.0,29.1,GoHome
2618,2024-01-15T10:43:38Z,51.5079667,-0.1281419,34.17,2.05,-0.417,95,99.0,29.3,GoHome
2619,2024-01-15T10:43:39Z,51.50795,-0.1281262,33.75,2.03,-0.417,95,99.0,29.5,GoHome
2620,2024-01-15T10:43:40Z,51.5079333,-0.1281104,33.33,2.0,-0.417,95,99.0,29.9,GoHome
2621,2024-01-15T10:43:41Z,51.5079167,-0.1280945,32.92,1.98,-0.417,95,99.0,28.9,GoHome
2622,2024-01-15T10:43:42Z,51.5079,-0.1280786,32.5,1.95,-0.417,95,99.0,30.1,GoHome
